,ingredientID,ingredient
83015,1620270,"onion, coarsely chopped"
83016,16231,cold mashed potatoes
83017,33277,large egg
83018,35174,salt
83019,320611,ground black pepper
83020,935120,ground nutmeg
83021,16157,sifted all-purpose flour
83022,35113,all-purpose flour
83023,33277,"water, or as needed"
83024,35174,beef broth (Optional)
83025,31459,olive oil
83026,320611,minced onion
83027,16417,crushed garlic
83028,34839,dried thyme
83029,28962,"dried rosemary, crushed"
83030,34999,ground sage
83031,16215,dried marjoram
83032,35074,salt
83033,35167,ground black pepper
83034,16406,hot pepper sauce
83035,16404,"bone-in chicken breast halves, with skin"
83036,28714,chopped fresh parsley
83037,28963,water
83038,3686,salt
83039,325340,yellow cornmeal
83040,35050,"white sugar, or to taste (Optional)"
83041,26811,"Edam cheese, shredded"
83042,28196,oil for deep frying
83043,16407,ketchup
83044,28848,mayonnaise
83045,18326550,"reduced-fat cream cheese, softened"
83046,443,confectioners' sugar
83047,24868,lemon juice
83048,34999,"reduced-fat whipped topping, thawed"
83049,29156,graham cracker crust
83050,3717,"fresh strawberries, sliced"
83051,4572,strawberry glaze
83052,34692,vegetable oil
83053,4397,water
83054,4378,eggs
83055,9725,Ghirardelli Dark Chocolate Brownie Mix
83056,18875,Ghirardelli 60% Cacao Bittersweet Chocolate Baking Chips
83057,27047,Ghirardelli Milk Chocolate Chips
83058,18766,Ghirardelli Classic White Chips
83059,28560,heavy whipping cream
83060,29176,light corn syrup
83061,320611,chicken drumsticks
83062,16406,hot red pepper sauce
83063,24601,"butter, cubed"
83064,35167,garlic powder
83065,35113,onion powder
83066,326550,salt and pepper to taste
83067,35113,blue cheese salad dressing
83068,35167,fresh raspberries
83069,320611,white sugar
83070,33277,lemon juice
83071,30204,"white sugar, divided"
83072,16396,dried lavender blossoms
83073,16404,"fresh apricots, pitted and sliced"
83074,320611,lemon juice
83075,20551,fruit pectin (such as Sure-Jell® Pectin Light for less or no sugar)
83076,16377,lemon juice
83077,325249,agar-agar powder
83078,18844,fresh raspberries
83079,320611,milk
83080,16406,heavy whipping cream
83081,16394,white sugar
83082,16407,eggs
83083,29123,lemon zest
83084,5188,kosher salt
83085,28086,ground cinnamon
83086,4529,"vanilla bean, split and seeds scraped away"
83087,27047,"French baguettes, cut into 2-inch slices"
83088,3717,golden raisins
83089,5112,cranberries
83090,25834,butter
83091,34839,"tomatoes, peeled and chopped"
83092,326550,"apple, peeled and chopped"
83093,316377,raw sugar
83094,29716,"yellow onion, diced"
83095,20607,brown sugar
83096,34701,apple cider vinegar
83097,34702,lemon juice
83098,27958,salt
83099,28277,"ground cayenne pepper, or more to taste"
83100,27137,club soda
83101,28848,white wine
83102,28196,vegetable oil
83103,20415,eggs
83104,28086,100% pure pumpkin
83105,35074,white sugar
83106,34861,brown sugar
83107,320611,baking powder
83108,16404,salt
83109,35167,ground cinnamon
83110,35113,ground cloves
83111,24601,ground nutmeg
83112,29716,all-purpose flour
83113,35074,"old-fashioned rolled oats, divided"
83114,326550,"frozen bread dough, thawed"
83115,16243,"olive oil, or to taste"
83116,35167,dried oregano
83117,30204,dried basil
83118,28714,"mortadella ,provolone cheese"
83119,35127,capicola ham
83120,20245,Genoa salami
83121,28560,sliced Roma tomatoes (Optional)
83122,2818644,thinly sliced fresh mushrooms (Optional)
83123,4378,"egg, beaten"
83124,25834,sesame seeds (Optional)
83125,2496,"turkey carcass, cooked"
83126,27605,low-sodium chicken broth
83127,29716,"onion, quartered"
83128,20476,"celery, cut into 2 inch pieces"
83129,27361,"garlic, crushed"
83130,20966,chopped cooked turkey breast
83131,16231,frozen mixed vegetables
83132,34692,uncooked white rice
83133,27029,"kidney beans, rinsed and drained"
83134,27047,salt and pepper to taste
83135,4572,dried oregano
83136,6496,dried basil
83137,4572,paprika
83138,27958,"whole black peppercorns, or more to taste"
83139,218738,"(1 1/4-inch-thick) tenderloin steaks ,butter"
83140,5174,minced shallot
83141,2818644,cognac
83142,28086,red wine
83143,35167,beef broth
83144,18428,heavy whipping cream
83145,320611,penne pasta
83146,20236,butter
83147,29015,grated Parmesan cheese
83148,2629015,crumbled Gorgonzola cheese
83149,29850,heavy whipping cream
83150,29156,"pear, peeled and cubed"
83151,33277,chopped toasted walnuts
83152,2520,ground black pepper to taste
83153,33277,"frozen single pie crust, thawed"
83154,35127,"leeks - white and light green parts only, halved lengthwise, and sliced"
83155,35113,eggs
83156,16423,heavy whipping cream
83157,35167,milk
83158,326550,chopped fresh chives
83159,28854,ground nutmeg
83160,3253737,salt
83161,320611,ground black pepper
83162,5241,"soft goat cheese, crumbled"
83163,320611,shelled edamame (green soybeans)
83164,25834,cooked chickpeas
83165,20751,minced red onion
83166,16261,minced red bell pepper
83167,34751,minced carrot
83168,18423,sunflower seeds
83169,16169,sweetened dried cranberries (such as Ocean Spray® Craisins®)
83170,28196,olive oil
83171,25834,honey
83172,35167,apple cider vinegar
83173,35174,mayonnaise
83174,326550,"celery salt, or more to taste"
83175,29850,"cayenne pepper, or more to taste"
83176,3253737,honey
83177,320611,hoisin sauce
83178,4978,reduced-sodium soy sauce
83179,34751,"grated fresh ginger ,chili-garlic sauce"
83180,25834,"garlic, minced"
83181,35167,sesame oil
83182,320611,cooking spray
83183,29145,boneless center-cut pork loin chops
83184,326550,egg
83185,35167,salt to taste
83186,18427,panko bread crumbs
83187,3253737,chicken breast cutlets
83188,320611,avocado oil cooking spray
83189,35113,barbecue sauce (Optional)
83190,28196,chopped green onions (Optional)
83191,1325340,ice
83192,16424,gin
83193,35167,cold half-and-half
83194,28196,lemon juice
83195,25834,lime juice
83196,326550,white sugar
83197,3253737,egg white
83198,29850,orange flower water
83199,325340,vanilla extract (Optional)
83200,320611,"cold club soda, or as needed"
83201,35113,"hoagie bun, toasted and split"
83202,27343,yellow mustard
83203,3810,salami
83204,326550,Colby-Jack cheese
83205,28854,tomato
83206,320611,red leaf lettuce
83207,3253737,"sliced ripe olives, drained"
83208,326550,sliced green olives with pimiento
83209,325340,zesty Italian-style salad dressing
83210,33277,cooking spray
83211,25834,"frozen shredded hash browns, thawed"
83212,35174,"shredded Colby cheese, divided"
83213,1338,cream of chicken soup
83214,26877,sour cream
83215,20415,finely chopped onion
83216,2818644,"unsalted butter, melted"
83217,28196,"egg, beaten"
83218,29156,garlic powder
83219,35074,salt
83220,16407,freshly ground black pepper
83221,4529,chopped parsley for garnish (optional)
83222,1651,lean ground beef
83223,4317,taco seasoning mix (such as TACO BELL®)
83224,27037,10-inch flour tortilla
83225,28857,nacho cheese sauce
83226,35113,tostada shell
83227,33277,sour cream
83228,326550,shredded lettuce
83229,16406,"diced tomatoes, flour tortilla (street taco size)"
83230,4058,"zucchini, cut into 1/2-inch slices"
83231,20673,"yellow squash, cut into 1/2-inch slices"
83232,28196,"onion, roughly chopped"
83233,5107,olive oil
83234,18741,lemon pepper seasoning
83235,21898,seasoned salt
83236,29176,nonstick cooking spray
83237,35127,"frozen hash brown potatoes, thawed"
83238,19273,cream of chicken soup
83239,326550,"shredded Colby-Jack cheese, divided"
83240,28854,sour cream
83241,29850,full-fat plain Greek yogurt
83242,325340,unsalted butter
83243,326550,salt and freshly ground black pepper to taste
83244,33277,smoked paprika (Optional)
83245,325340,"fresh mushrooms, sliced"
83246,25834,"basil pesto, divided"
83247,16424,"hoagie roll, split lengthwise"
83248,28196,deli sliced salami
83249,18874,deli ham
83250,29176,pepperoni
83251,128196,"provolone cheese, divided"
83252,20244,sliced ripe black olives
83253,320611,penne pasta
83254,22326550,shredded kale
83255,30204,"carrots, shredded"
83256,4233277,"cherry tomatoes, halved"
83257,28714,"sliced black olives, drained"
83258,29326550,"cucumber, chopped"
83259,16234,"red bell pepper, chopped"
83260,24420,"shallot, chopped"
83261,326550,Greek salad dressing
83262,3253737,mayonnaise
83263,320611,finely chopped rhubarb
83264,33277,white sugar
83265,6420,salt
83266,34999,lemon juice
83267,9030,all-purpose flour
83268,29716,baking powder
83269,16385,salt
83270,26877,baking soda
83271,21666,"unsalted butter, softened"
83272,1718,vegetable oil
83273,16215,white sugar
83274,22064,"eggs, at room temperature"
83275,20353,vanilla extract
83276,5112,almond extract
83277,27959,"buttermilk, at room temperature"
83278,35074,olive oil
83279,35113,apple cider vinegar
83280,7cd9044b5c3f34283703065b386c29156,honey
83281,3478,chopped fresh basil
83282,326550,"garlic, minced"
83283,28854,red wine vinegar
83284,35167,honey
83285,320611,stone-ground mustard
83286,34839,lime juice
83287,33277,ground black pepper
83288,16317,salt
83289,20726,smoked paprika
83290,9725,garlic
83291,28714,chopped onion
83292,29176,oregano
83293,16407,white sugar
83294,34750,olive oil
83295,320611,confectioners' sugar
83296,20611,canned pumpkin
83297,3468,mascarpone cheese
83298,4409,ricotta cheese
83299,325340,instant vanilla pudding mix
83300,7447,pumpkin pie spice
83301,35167,heavy whipping cream
83302,35113,large cannoli shells
83303,18875,"sprinkles, or as desired"
83304,26811,confectioners' sugar for dusting
83305,16397,"watermelon, seeded and cubed"
83306,28848,"cucumbers, trimmed and cut into chunks"
83307,4176,"limes, juiced"
83308,27958,olive oil
83309,2818644,finely grated lemon zest
83310,27981,coarse sea salt
83311,29176,ground black pepper
83312,4279,chicken wings
83313,4442,kosher salt to taste
83314,16380,"eggplants, cut lengthwise into 1/4-inch slices"
83315,16417,ground black pepper
83316,35127,fresh spinach
83317,7428,"onion, chopped"
83318,5516,"garlic, minced, or more to taste"
83319,35113,"Italian seasoning, or to taste"
83320,28277,"grated Parmigiano-Reggiano cheese ,ricotta cheese"
83321,2329,marinara sauce
83322,161835127,shredded mozzarella cheese
83323,2496,butter
83324,29716,"onion, diced"
83325,27958,"garlic, minced"
83326,27981,all-purpose flour
83327,29176,"chicken stock, divided"
83328,27958,chopped fiddlehead ferns
83329,28196,"carrot, diced"
83330,33277,"potato, diced"
83331,29176,heavy whipping cream
83332,253737,Worcestershire sauce (Optional)
83333,5107,soy sauce (Optional)
83334,35167,salt and ground black pepper to taste
83335,11022,shredded Cheddar cheese (Optional)
83336,20611,"medium beef heart, rinsed and cubed"
83337,16404,all-purpose flour
83338,33277,vegetable oil
83339,24837,"onion, peeled and sliced"
83340,4378,water
83341,16258,salt
83342,35050,seasoned salt
83343,34940,"eggplant, cut into cubes"
83344,21666,"zucchini, cut into cubes"
83345,29176,"tomato, cut into cubes"
83346,16406,"yellow bell pepper, cut into cubes"
83347,29018,"red bell pepper, cut into cubes"
83348,35050,"onion, cut into cubes"
83349,34826,"fresh cayenne pepper, diced"
83350,21666,"fresh basil, stemmed and chopped"
83351,16406,"fresh oregano, stemmed and chopped"
83352,27029,"garlic, crushed"
83353,25834,salt and ground black pepper to taste
83354,21898,olive oil
83355,28560,white wine
83356,4279,vinegar
83357,4397,elbow macaroni
83358,34509,butter
83359,16124,flour
83360,33277,whole milk
83361,21758,shredded Cheddar cheese
83362,326550,shredded Swiss cheese
83363,29716,Velveeta® processed cheese
83364,4086,panko bread crumbs
83365,29850,"garlic, minced"
83366,29176,minced fresh ginger root
83367,16423,soy sauce
83368,28196,rice vinegar
83369,18415,peanut oil
83370,29176,sesame oil
83371,35050,hot pepper sauce
83372,18888,"green bell pepper, julienned"
83373,325340,"red bell pepper, julienned"
83374,325249,"yellow bell pepper, julienned"
83375,326550,"green onions, minced"
83376,5201,diagonally sliced snap peas
83377,25541,"sesame seeds, toasted"
83378,326550,fresh udon noodles
83379,35074,pomegranate juice
83380,20414,white sugar
83381,35167,lemon juice
83382,35113,vanilla yogurt
83383,2034769,"bananas, cut up"
83384,16413,frozen strawberries
83385,21758,wheat germ
83386,1684,honey
83387,28848,strip steaks
83388,25834,salt and freshly ground black pepper to taste
83389,29716,"cream cheese, softened"
83390,28857,grated Parmesan cheese
83391,7428,mayonnaise
83392,28714,"garlic, minced"
83393,34999,"frozen chopped spinach, thawed and drained"
83394,16406,refrigerated pizza dough
83395,320611,olive oil
83396,16407,Italian seasoning
83397,16404,olive oil
83398,34861,"red bell pepper, sliced"
83399,20244,"red onion, sliced"
83400,4617,Italian seasoning
83401,28848,"small shrimp, drained"
83402,27958,crushed saltine crackers
83403,33606,"eggs, beaten"
83404,2824837,Dover sole
83405,1507,all-purpose flour
83406,325340,"vegetable oil, or more as needed"
83407,16169,"fresh dill, or to taste"
83408,34826,salt to taste
83409,16407,spaghetti
83410,35167,"garlic, minced"
83411,35153,part-skim ricotta cheese
83412,25834,chopped fresh basil
83413,35174,salt and ground black pepper to taste
83414,320611,grated Parmesan cheese
83415,3253737,eggs
83416,326550,feta cheese
83417,320611,"avocado, diced"
83418,10819,diced tomatoes
83419,33277,chopped Kalamata olives
83420,5233,chopped fresh basil
83421,29716,"finely chopped, peeled cooking apples, like McIntosh"
83422,4572,butter
83423,29176,apple cider
83424,25834,apple pie spice or ground cinnamon
83425,2084,EAGLE BRAND® Sweetened Condensed Milk
83426,29176,half-and-half cream
83427,29716,Smucker's® Caramel Flavored Topping
83428,33277,uncooked long-grain rice
83429,29156,"coconut water (such as Goya®) ,water"
83430,7428,olive oil
83431,5107,salt
83432,21035127,olive oil
83433,16406,white balsamic vinegar
83434,18740,kosher salt
83435,25443,"grape tomatoes, halved"
83436,16419,arugula
83437,28714,sliced red onion
83438,28413,"watermelon, cubed"
83439,27958,"feta cheese, cut into 1/4-inch cubes"
83440,326550,superfine sugar
83441,4279,gold tequila
83442,4378,triple sec
83443,26811,"kiwis, peeled"
83444,2656,fresh lime juice
83445,320611,small ice cubes
83446,2818644,"artichoke hearts in water, drained"
83447,34826,grated Parmesan cheese
83448,7428,mayonnaise
83449,320611,sour cream
83450,325340,"garlic, or more to taste, minced"
83451,27605,fresh lemon juice
83452,33277,salt and ground black pepper
83453,161835127,"pork tenderloin, trimmed and sliced into 1 1/2-inch pieces"
83454,27605,salt and ground black pepper to taste
83455,31459,"olive oil, or as needed"
83456,16404,"onions, diced"
83457,29716,"red bell peppers, diced"
83458,28714,minced garlic
83459,27981,diced tomatoes with green chile peppers
83460,27958,"kidney beans, rinsed and drained"
83461,22326550,beef broth
83462,27640,diced green chile peppers
83463,35174,chili powder
83464,16407,dried basil
83465,28720,ground cumin
83466,4295,frozen shelled edamame
83467,29018,frozen corn (Optional)
83468,16238,frozen sliced carrots (Optional)
83469,29716,"Quaker® Oats (Quick or Old Fashioned, uncooked)"
83470,35113,unsweetened coconut milk
83471,9435,"baby spinach leaves, tightly packed"
83472,27958,parsley leaves
83473,2818644,cored and chopped green apple
83474,27981,honey
83475,16407,lemon juice
83476,320611,ice
83477,16380,"red bell pepper, cut into matchstick-sized pieces"
83478,1657,"onion, cut into matchstick-sized pieces"
83479,34367,"garlic, minced"
83480,325340,dried basil
83481,326550,dried rosemary
83482,325340,salt and ground black pepper to taste
83483,28854,olive oil
83484,3253737,balsamic vinegar
83485,320611,"eggplant, sliced lengthwise 3/8-inch thick"
83486,25834,"olive oil, or as needed"
83487,20751,grated mozzarella cheese
83488,28196,mayonnaise
83489,16424,extra virgin olive oil
83490,28848,grated Parmesan cheese
83491,21089,blue cheese salad dressing
83492,13596,red wine vinegar
83493,34839,"garlic, minced"
83494,2824837,lemon juice
83495,20324,dry mustard
83496,325340,Worcestershire sauce
83497,34861,hot pepper sauce (such as Tabasco®)
83498,20551,cayenne pepper
83499,35074,salt and pepper to taste
83500,16406,anchovy paste
83501,25443,dried mushrooms (such as porcini)
83502,24722,"hot water, or as needed"
83503,6435127,extra-virgin olive oil
83504,4275,"yellow onion, minced"
83505,4279,"garlic, minced"
83506,8954,fresh thyme leaves
83507,4326550,ground cloves
83508,2818644,"assorted fresh mushrooms, cut into bite size pieces"
83509,4529,salt and ground black pepper to taste
83510,25834,"tomatoes - peeled, seeded, and chopped"
83511,326550,"vegetable stock, or as needed"
83512,35174,"instant polenta ,chopped fresh parsley, or as desired"
83513,35050,premium quality chocolate ice cream
83514,28196,"dark chocolate candy bars, diced"
83515,6309,whipped cream
83516,28196,"chocolate shavings, for garnish"
83517,20270,whipped cream
83518,29176,"yellow squash, halved lengthwise and cut into 1/4-inch-thick slices"
83519,34970,"zucchini, halved lengthwise and cut in 1/4 inch slices"
83520,5535127,"red onion, diced in 1/2-inch pieces"
83521,35085,"red bell pepper, diced in 1/2-inch pieces"
83522,2893,"sliced fresh pineapple, diced in 1/2-inch pieces"
83523,3793,cherry tomatoes
83524,28196,wooden skewers
83525,326550,olive oil
83526,6767,lemon juice
83527,33277,lemon zest
83528,11444,"garlic, minced fine"
83529,33277,chopped flat-leaf parsley
83530,27958,salt
83531,27981,ground black pepper
83532,28714,Reynolds Wrap® Aluminum Foil
83533,35174,white chocolate chips
83534,4442,half-and-half
83535,4279,1% milk
83536,320611,vanilla extract
83537,16406,ground pork
83538,16393,rubbed sage
83539,35085,salt
83540,4315,crushed red pepper
83541,16347,ground marjoram
83542,16215,ground black pepper
83543,6057,onion powder
83544,34717,dried thyme leaves
83545,326550,olive oil
83546,114987,honey
83547,29850,soy sauce
83548,29015,red wine vinegar
83549,35074,ketchup
83550,27054,turbinado sugar
83551,16421,fresh corn kernels
83552,28006,"habanero pepper, seeded and diced"
83553,35167,eggs
83554,1636,water
83555,16404,honey
83556,28714,all-purpose flour
83557,325340,"unsalted butter, melted"
83558,34826,cornmeal
83559,35074,kosher salt
83560,4183,baking powder
83561,16169,Halloween-shaped pasta
83562,16124,wagon wheel-shaped pasta
83563,35074,peeled chopped pumpkin
83564,16415,ground nutmeg
83565,16417,ground allspice
83566,16414,ground cinnamon
83567,162114987,minced garlic
83568,6306,chopped onion
83569,35113,chili powder
83570,2824837,olive oil
83571,27958,sliced black olives
83572,27981,"garbanzo beans, drained"
83573,4279,chopped garlic
83574,33277,grated Parmesan cheese
83575,29716,olive oil
83576,35174,dried oregano
83577,33277,"broccoli rabe, trimmed and rinsed"
83578,35113,olive oil
83579,35074,lemon juice
83580,1636,crushed red pepper flakes
83581,6311,salt to taste
83582,35167,"spaghetti squash, halved and seeded"
83583,128714,vegetable broth
83584,326550,chopped fresh rosemary
83585,28854,salt
83586,320611,white wine vinegar
83587,25834,Dijon mustard
83588,34839,finely chopped fresh dill
83589,3725,finely chopped garlic
83590,118644,"lemon juice, or to taste"
83591,29716,extra-virgin olive oil
83592,27958,salt and freshly ground black pepper to taste
83593,29176,ground cinnamon
83594,320611,ground nutmeg
83595,33277,ground allspice
83596,3471,ground cardamom
83597,18428,milk
83598,6813,"strawberries, hulled and sliced"
83599,16406,vanilla ice cream
83600,16407,white sugar
83601,16404,warm water (100 degrees F or 38 degrees C)
83602,28642,active dry yeast
83603,20244,granulated white sugar
83604,35167,unbleached bread flour
83605,1526,kosher salt
83606,35174,"butter, room temperature, cut into pieces"
83607,28854,unsalted European-style butter
83608,35167,egg
83609,20245,water
83610,29176,"largemouth bass fillets, cut into bite-sized pieces"
83611,24837,salt
83612,6307,vegetable oil for frying
83613,320611,yellow cornmeal
83614,16394,all-purpose flour
83615,20551,seasoned salt
83616,29850,paprika
83617,18844,ground black pepper
83618,28560,vanilla cake mix
83619,29176,water
83620,24515,vegetable oil
83621,27640,eggs
83622,1944,fresh raspberries
83623,6307,water
83624,326550,white sugar
83625,35167,cornstarch
83626,18427,water
83627,28854,white chocolate chips
83628,320611,butter
83629,34839,confectioners' sugar
83630,28196,"milk, or as needed"
83631,325340,water
83632,29145,white sugar
83633,35174,butter
83634,2496,semolina flour
83635,33277,pine nuts
83636,29236,broccoli florets
83637,34751,cauliflower florets
83638,8954,julienned green bell pepper
83639,27605,julienned red bell pepper
83640,29021,diced eggplant
83641,7428,olive oil
83642,29716,garlic powder
83643,8954,paprika
83644,4279,minced onion
83645,25834,cayenne pepper
83646,34861,ground black pepper
83647,29176,salt
83648,320611,mayonnaise
83649,1651,lime juice
83650,35050,"chipotle peppers in adobo sauce, minced"
83651,15993,"garlic, minced"
83652,12483,salt
83653,6309,"ripe ulu, cut in half"
83654,27958,eggs
83655,29326550,milk
83656,2818644,baking powder
83657,27047,ground cinnamon
83658,29716,ground nutmeg
83659,3717,vanilla extract
83660,18888,"coconut oil, or to taste"
83661,5112,apricot halves
83662,34861,white sugar
83663,20551,brown sugar
83664,28714,all-purpose flour
83665,16407,butter
83666,34861,rolled oats
83667,29716,"cauliflower, cut into florets"
83668,4378,whipped cream cheese
83669,27981,"garlic, minced"
83670,27958,"seasoned salt (such as LAWRY'S®), or to taste"
83671,29176,cooking spray
83672,30249,olive oil
83673,35167,"white onion, minced"
83674,320611,"garlic, minced"
83675,35113,"canned chickpeas, drained"
83676,34509,dry bread crumbs
83677,20244,egg
83678,16406,parsley
83679,29716,salt-free seasoning blend
83680,25834,salt and ground black pepper to taste
83681,33277,dried rice noodles
83682,2077,brown sugar
83683,1620270,"soy sauce, or to taste"
83684,28277,"fish sauce, or to taste"
83685,5012,tamarind paste
83686,1636,vegetable oil
83687,29018,"chicken breast, thinly sliced"
83688,27255,"firm tofu, sliced"
83689,27047,"garlic, chopped"
83690,29176,shrimp paste
83691,325249,eggs
83692,27961,chopped spring onions
83693,325340,dry roasted peanuts
83694,29716,bean sprouts
83695,12255,"lime, cut into wedges"
83696,28086,soy sauce
83697,20244,teriyaki sauce
83698,29176,liquid smoke flavoring
83699,25146,onion powder
83700,27137,garlic powder
83701,320611,all-purpose flour
83702,28560,baking soda
83703,28196,salt
83704,27958,"unsalted butter, softened"
83705,317600,white sugar
83706,4572,vanilla extract
83707,35004,cashew butter
83708,16159,firmly packed brown sugar
83709,2960,egg
83710,28714,milk
83711,28720,"lemon, peeled and seeded"
83712,128196,"white sugar, or to taste"
83713,5107,cold water
83714,28561,ice cubes
83715,35113,water
83716,325340,"red potatoes, scrubbed and cubed"
83717,28006,eggs
83718,32401,"celery, chopped"
83719,4279,mayonnaise
83720,27958,"green onions, chopped"
83721,4378,yellow mustard
83722,22918,dill pickle relish
83723,29716,paprika
83724,29176,salt and ground black pepper to taste
83725,28714,eggs
83726,16406,buttermilk
83727,28720,"chicken wings, split and tips discarded"
83728,16417,all-purpose flour
83729,16394,crushed saltine crackers
83730,21666,ground black pepper
83731,4577,ground dried thyme
83732,320611,cayenne pepper
83733,3494,salt
83734,35174,garlic powder
83735,20471,peanut oil for frying
83736,218738,salt to taste
83737,320611,diced watermelon
83738,29123,fresh spinach
83739,5188,broccoli florets
83740,5222,"cucumber, sliced"
83741,35167,"apple - peeled, cored, and diced, or more to taste"
83742,28644,"celery, coarsely chopped"
83743,33277,pork chops
83744,3810,fresh or frozen cranberries
83745,34839,white sugar
83746,34692,salt
83747,16313,ground black pepper
83748,34826,water as needed
83749,20382,melted butter
83750,326550,phyllo dough
83751,33277,halibut fillets
83752,25834,salt and pepper to taste
83753,3698,chopped fresh dill
83754,4572,lemon juice
83755,4516,whipping cream
83756,34733277,"green onions, finely chopped"
83757,20270,butter
83758,16234,"onions, sliced"
83759,4442,packed brown sugar
83760,29716,ketchup
83761,27958,cider vinegar
83762,29176,spicy brown mustard
83763,33277,Worcestershire sauce
83764,4409,hot pepper sauce
83765,28196,"kielbasa sausage, cut into 1 inch pieces"
83766,24837,pre-baked pizza crust
83767,27958,olive oil
83768,29176,sesame oil
83769,35174,"fresh spinach, rinsed and dried"
83770,35113,shredded mozzarella cheese
83771,34861,sliced fresh mushrooms
83772,320611,sliced almonds
83773,28720,white sugar
83774,1639,vegetable oil
83775,18117,apple cider vinegar
83776,27605,hot sauce
83777,35167,white sugar
83778,2824837,salt
83779,16419,ground black pepper
83780,5107,spring mix lettuce
83781,320611,"mandarin oranges, drained"
83782,16406,sliced fresh strawberries
83783,20194,chopped celery
83784,29326550,chopped red onion
83785,4335,chopped fresh parsley
83786,20269,"butter, softened"
83787,34839,minced garlic
83788,6311,dried thyme
83789,35113,dried basil
83790,326550,coarse salt
83791,35167,freshly ground black pepper
83792,130065,thick-cut bacon
83793,24601,boneless skinless chicken thighs
83794,320611,minced garlic
83795,25834,"potatoes, peeled and cubed"
83796,320611,"onion, chopped"
83797,35167,eggs
83798,25249,salt
83799,320611,"all-purpose flour, or as needed"
83800,1526,baking powder
83801,29716,"canola oil, or as needed"
83802,4378,sweet potato
83803,27958,banana
83804,29176,soy milk
83805,4279,ground cinnamon
83806,4442,red bell pepper
83807,27981,yellow bell pepper
83808,6725,orange bell pepper
83809,4326550,extra-virgin olive oil
83810,34813,"garlic, minced"
83811,35074,"fresh basil leaves, finely sliced"
83812,16406,dried oregano
83813,35113,salt
83814,1636,ground black pepper
83815,35050,dry chickpeas (garbanzo beans)
83816,2377,cornstarch
83817,35085,water
83818,29716,EAGLE BRAND® Sweetened Condensed Milk
83819,16159,"large egg yolks, beaten"
83820,35085,butter
83821,29716,vanilla extract
83822,16414,"flaked coconut, toasted*"
83823,16417,bananas
83824,320611,Lemon juice
83825,16406,prepared graham cracker pie crust
83826,5110,"Heavy cream, whipped"
83827,5107,uncooked rice
83828,320611,water
83829,2496,nonfat milk
83830,29716,raisins
83831,20632,margarine
83832,28848,ground cinnamon
83833,8826,sugar
83834,27958,milk (Optional)
83835,29176,egg
83836,3253737,all-purpose flour
83837,16406,"lemon-pepper seasoning, or to taste"
83838,4378,"skinless, boneless chicken breast halves"
83839,16407,milk (Optional)
83840,20305,unsalted butter (Optional)
83841,31459,"lemons, sliced"
83842,28720,"carrots, trimmed"
83843,18681,butter-flavored cooking spray (such as I Can't Believe It's Not Butter®)
83844,18740,ground nutmeg
83845,1618129,ground cinnamon
83846,28714,white sugar
83847,20551,"white peaches, pitted and sliced"
83848,16406,"bananas, sliced"
83849,28848,all-purpose flour
83850,20415,sugar substitute
83851,29176,all-purpose flour
83852,2351,baking powder
83853,28196,salt
83854,2863,ground cinnamon
83855,20966,skim milk
83856,28277,egg
83857,4572,corn oil
83858,20651,sugar substitute
83859,34839,vanilla extract
83860,325340,all-purpose flour
83861,33277,white sugar
83862,27137,baking powder
83863,1526,salt
83864,21758,egg
83865,325340,melted butter
83866,25834,milk
83867,20680,sliced rhubarb
83868,35174,white sugar
83869,326550,boiling water
83870,3253737,sashimi grade yellowfin tuna
83871,28854,kosher salt to taste
83872,29850,fresh ground black pepper to taste
83873,325340,Italian seasoned bread crumbs
83874,325249,olive oil
83875,320611,bone-in fully-cooked ham
83876,325340,Dijon mustard
83877,21758,brown sugar
83878,20680,"pineapple slices, undrained"
83879,16386,"whole cloves, or as needed"
83880,326550,"orange-flavored rum (such as Bacardi O®), divided"
83881,320611,"cornstarch, or as needed"
83882,3253737,water
83883,28854,lean ground beef
83884,29850,egg
83885,325340,"onion, chopped"
83886,326550,low-fat (1%) milk
83887,25834,whole wheat bread crumbs
83888,325340,chopped fresh parsley
83889,6306,"carrot, grated"
83890,33277,salt and ground black pepper to taste
83891,20680,brown sugar
83892,5241,prepared mustard
83893,3819,ketchup
83894,33277,bacon grease
83895,11231,unpopped popcorn kernels
83896,325340,"seasoned salt, or to taste"
83897,33277,bacon bits (Optional)
83898,22082,shredded Cheddar cheese (Optional)
83899,20680,soft bread crumbs
83900,25834,"sweet onion, minced"
83901,326550,chopped fresh dill
83902,3253737,grated lemon zest
83903,28854,"garlic, minced"
83904,320611,"olive oil, divided"
83905,16411,salt and pepper to taste
83906,29850,"trout, cleaned and head removed"
83907,34839,olive oil
83908,34717,butter
83909,5219,chopped onion
83910,28196,"garlic, minced"
83911,27958,chopped red bell pepper
83912,20469,"jalapeno pepper - seeded, membranes discarded, and pepper chopped"
83913,35004,"pepperjack cheese, cut into cubes"
83914,35113,"frozen chopped spinach - thawed, drained, and squeezed dry"
83915,29716,evaporated milk
83916,320611,salt
83917,326550,anchovy fillets
83918,3717,"garlic, chopped, or to taste"
83919,4978,mayonnaise
83920,35167,grated Parmesan cheese
83921,29850,half-and-half
83922,326550,fresh lemon juice
83923,16377,Dijon mustard
83924,325340,Worcestershire sauce
83925,320611,"salmon, drained and flaked"
83926,6725,"tuna, drained"
