,ingredientID,ingredient
81898,1684,cheese-flavored crackers (Optional)
81899,8817,oyster crackers
81900,1684,peanuts (Optional)
81901,2356,vegetable oil
81902,16421,ranch dressing mix
81903,16386,garlic powder
81904,16284,linguine pasta
81905,16317,butter
81906,6379,"garlic, minced"
81907,8817,"jumbo shrimp, peeled and deveined"
81908,16424,Pinot Grigio wine
81909,1684,"lemon juice, or to taste"
81910,1526,half-and-half
81911,2356,finely shredded Parmesan cheese
81912,16421,"chopped fresh parsley, or to taste"
81913,16317,fresh basil leaves
81914,16157,egg yolks
81915,16278,"garlic, finely minced"
81916,5225,fresh lemon juice
81917,1526,"salt, or to taste"
81918,2496,"cayenne pepper, or to taste"
81919,2642,freshly ground black pepper to taste
81920,2363,Dijon mustard
81921,6307,vegetable oil
81922,5267,sweet potatoes
81923,18873,"garbanzo beans, drained (reserve liquid) and rinsed"
81924,1525,extra-virgin olive oil
81925,5190,tahini
81926,18794,lemon juice
81927,3467,lemon zest
81928,1636,ground cumin
81929,2496,ground coriander
81930,4147,ground white pepper
81931,16317,sea salt to taste
81932,4397,"black beans, drained and rinsed"
81933,16281,"red kidney beans, drained and rinsed"
81934,22071,"great northern beans, rinsed and drained"
81935,4409,diced tomatoes with green chile peppers (such as RO*TEL®)
81936,4279,crumbled feta cheese
81937,1525,grated red onion
81938,1525,Greek seasoning
81939,3686,garlic powder
81940,7184,extra-virgin olive oil
81941,6767,balsamic vinegar
81942,18741,honey mustard
81943,18907,Worcestershire sauce
81944,16215,elbow macaroni
81945,21267,mayonnaise
81946,20415,"crabmeat, drained, flaked, and cartilage removed"
81947,16419,finely chopped celery
81948,5110,chili sauce (such as Heinz®)
81949,4342,lemon juice
81950,6307,dried dill weed
81951,2633,kosher salt
81952,6307,ground black pepper
81953,16157,lettuce
81954,4397,chia seeds
81955,4342,banana
81956,4786,"dates, pitted"
81957,3725,almond milk
81958,443,ground cinnamon
81959,4520,salt to taste
81960,16347,"fresh blueberries, or more to taste"
81961,16421,butter
81962,2520,"garlic, crushed"
81963,4342,"shallots, minced"
81964,6294,dry sherry or dry white wine
81965,16238,"freshly shucked oysters, oyster liquor reserved"
81966,16255,whole milk
81967,5107,heavy cream
81968,18873,chopped fresh flat-leaf parsley
81969,7428,sea salt to taste
81970,2605,sweet paprika
81971,2698,oyster crackers
81972,2231,chopped cabbage
81973,16317,"kohlrabi bulbs, peeled and grated"
81974,1684,"celery, sliced thin"
81975,20482,"carrots, sliced thin"
81976,34813,minced fresh onion
81977,2503,white sugar
81978,9972,salt
81979,20647,ground black pepper
81980,16266,celery seed
81981,18441,mayonnaise
81982,6420,apple cider vinegar
81983,4397,white sugar
81984,4342,"water, divided"
81985,16390,blackberries
81986,3024,white sugar
81987,3640,freshly squeezed lemon juice
81988,18844,ice cubes
81989,16421,"olive oil, divided"
81990,20473,rice flour
81991,16418,cornmeal
81992,16385,salt
81993,5444,"onions, halved and cut into short strips"
81994,20270,water
81995,22884,salt
81996,16317,quick oats
81997,4342,crushed flax seed
81998,16159,brown sugar
81999,20862,ground cinnamon
82000,16157,vanilla extract
82001,4311,milk (Optional)
82002,20269,"fresh blueberries, or more to taste"
82003,4409,all-purpose flour
82004,4302,white sugar
82005,5020,unsweetened cocoa powder
82006,1526,baking soda
82007,2496,baking powder
82008,5107,salt
82009,1526,warm water
82010,16386,"large eggs, lightly beaten"
82011,2061,whole milk
82012,5015,"unsalted butter, melted"
82013,3810,sour cream
82014,16157,pure vanilla extract
82015,1525,large marshmallows
82016,16424,"dried California chile peppers, stemmed and seeded"
82017,27388,"dried pasilla chiles, stemmed and seeded"
82018,6494,"dried guajillo chiles, stemmed and seeded"
82019,20269,"dried ancho chiles, stemmed and seeded"
82020,4786,"New Mexico dried red chile pods, stemmed and seeded"
82021,27831,water to cover
82022,4311,garlic
82023,5012,"onion, or to taste"
82024,27449,ground black pepper
82025,3717,dried oregano
82026,5389,ground cumin
82027,1525,ground cinnamon
82028,1536,"onions, chopped"
82029,18873,"boneless beef chuck roast, cut into chunks"
82030,7842,bay leaves
82031,18794,salt to taste
82032,2213,"portobello mushrooms, stems removed, caps cut into 1/4-inch slices"
82033,18476,soy sauce
82034,16339,hot chile paste (such as sambal oelek)
82035,19113,rice vinegar
82036,18866,sesame oil
82037,18117,chicken broth
82038,2779,uncooked wild rice
82039,5012,"water chestnuts, sliced"
82040,5112,butter
82041,443,salt
82042,6305,"fresh mushrooms, sliced"
82043,16317,"onion, chopped"
82044,5588,all-purpose flour
82045,20164,baking soda
82046,20164,butter
82047,1684,white sugar
82048,2359,eggs
82049,18866,buttermilk
82050,16339,vanilla extract
82051,1526,mango puree
82052,1525,chopped walnuts
82053,16317,cooking spray
82054,16424,butter
82055,1338,"onion, sliced"
82056,11561,halved cherry tomatoes
82057,18873,sliced mushrooms
82058,16428,fresh spinach
82059,4342,heavy cream
82060,5107,eggs
82061,4302,salt
82062,20482,ground black pepper
82063,18010,ground nutmeg
82064,16278,shredded Gouda cheese
82065,16317,bacon
82066,2740,all-purpose flour
82067,22318,yellow cornmeal
82068,2112,white sugar
82069,16396,baking powder
82070,6494,kosher salt
82071,24865,milk
82072,16317,buttermilk
82073,4397,"unsalted butter, melted"
82074,2496,"eggs, lightly beaten"
82075,1526,shredded sharp Cheddar cheese
82076,7842,"jalapeno peppers, diced"
82077,16421,"sugar snap peas, strings removed"
82078,16393,olive oil
82079,16396,"garlic, minced"
82080,16400,soy sauce
82081,6294,cider vinegar
82082,2520,brown sugar
82083,5107,ketchup
82084,16429,butter
82085,24515,hot pepper sauce (e.g. Tabasco™)
82086,2496,fresh lemon juice
82087,16413,Worcestershire sauce
82088,6305,crushed red pepper flakes
82089,4397,mustard powder
82090,3103,salt
82091,16421,fresh ground black pepper 
82092,16406,water
82093,16418,baking powder
82094,4267,shredded cooked turkey
82095,16386,all-purpose flour
82096,16397,egg
82097,19258,salt and ground black pepper to taste
82098,2496,"vegetable oil, or as needed"
82099,16157,Barilla® Gluten Free Spaghetti
82100,2496,chopped onion
82101,6307,chopped raw bacon
82102,4397,vegetable oil
82103,4342,"asparagus, trimmed, cut 1 inch long on a bias"
82104,10498,"egg yolks, lightly beaten"
82105,5429,grated Parmesan cheese
82106,4786,salt and ground black pepper to taste
82107,5219,vanilla extract (Optional)
82108,7822,white sugar
82109,18888,boiling water
82110,16403,crushed ice
82111,20551,"brewed coffee, chilled"
82112,16380,cream
82113,2496,(1 1/4 inch) thick pork chops
82114,6531,onion
82115,16169,lemon
82116,16157,packed brown sugar
82117,3922,ketchup
82118,1526,"DOLE® Crushed Pineapple, undrained"
82119,1636,vanilla ice cream or frozen yogurt
82120,6305,milk
82121,16317,ground cinnamon
82122,4397,ice cubes
82123,4342,cold water
82124,4343,vanilla-flavored vodka
82125,4421,white creme de cacao
82126,2496,Irish cream liqueur
82127,1651,chocolate syrup
82128,2882,huckleberries
82129,7842,lemon juice
82130,6309,white sugar
82131,2594,cornstarch
82132,6304,"ground cinnamon, or to taste"
82133,2882,brown sugar
82134,18930,all-purpose flour
82135,4405,rolled oats
82136,1525,ground nutmeg
82137,4342,ground cinnamon
82138,16397,melted butter
82139,20244,"Golden Delicious apples - peeled, cored, and thinly sliced"
82140,6309,water
82141,16421,"cold butter, cut into small pieces ,all-purpose flour"
82142,18111,cornstarch
82143,16238,brown sugar
82144,16407,ground cinnamon
82145,4339,salt
82146,6307,farfalle (bow tie) pasta
82147,3640,cubed cooked chicken
82148,2496,cubed fully cooked ham
82149,18681,cubed Swiss cheese
82150,16403,broccoli florets
82151,16405,honey
82152,4342,mayonnaise
82153,1525,Dijon mustard
82154,19361,distilled white vinegar
82155,16238,chopped onion
82156,2496,olive oil
82157,17617,white sugar
82158,20792,garlic salt
82159,6307,chopped parsley
82160,4397,grated Parmesan cheese
82161,3725,water
82162,4572,rice
82163,3640,"skinless, boneless chicken breast halves, cut into bite-size pieces"
82164,2795,salt and freshly ground black pepper to taste
82165,20551,cream of chicken soup
82166,16391,milk
82167,16223,shredded Mexican blend cheese
82168,1527,"refrigerated flaky-style biscuit dough, separated"
82169,1425,olive oil
82170,246,chopped fresh cilantro
82171,2323,chopped fresh parsley
82172,1512,"limes, juiced"
82173,1416,garlic salt
82174,2496,Cajun seasoning (such as Slap Ya Mama®)
82175,1684,"skinless, boneless chicken breast halves"
82176,2359,brown sugar
82177,16421,all-purpose flour
82178,2356,rolled oats
82179,1526,ground cinnamon
82180,16339,vegetable oil
82181,16317,fresh serviceberries
82182,16424,water
82183,16339,lemon juice
82184,1527,white sugar
82185,1416,all-purpose flour
82186,16424,"cream cheese, diced"
82187,16258,salsa
82188,16424,"cream cheese, softened"
82189,1527,shredded lettuce
82190,24905,shredded Cheddar cheese
82191,5314,"white bread, crusts trimmed"
82192,4556,"cream cheese, softened"
82193,4397,"sliced bacon, cut in half"
82194,4979,ground round
82195,6494,chopped onion
82196,16385,hot water
82197,6307,"diced tomatoes with garlic, undrained"
82198,4432,"kidney beans, rinsed and drained"
82199,4397,"black beans, rinsed and drained"
82200,3725,"whole kernel corn, drained"
82201,4572,semisweet chocolate chips
82202,5592,chili powder
82203,26277,ground cumin
82204,7851,dried oregano
82205,16215,salt
82206,3687,"penne pasta, or to taste"
82207,4279,olive oil
82208,4372,"onion, diced"
82209,5825,"red bell pepper, diced"
82210,16215,"garlic, minced"
82211,20352,"cooked chicken breasts, shredded, or more to taste"
82212,3686,green enchilada sauce
82213,16420,red enchilada sauce
82214,4397,diced green chiles
82215,21965,chili powder
82216,5630,ground cumin
82217,2496,salt
82218,18765,shredded Colby-Monterey Jack cheese
82219,7428,sour cream
82220,7842,dill pickle slices
82221,1526,"onion, chopped"
82222,5111,prepared yellow mustard
82223,16402,"boneless, skinless salmon fillets"
82224,16396,salt and freshly ground black pepper to taste
82225,5824,"cayenne pepper, or to taste"
82226,21965,all-purpose flour
82227,3686,clarified butter
82228,16420,drained capers
82229,16215,white wine
82230,1684,"lemon, zested and juiced"
82231,16421,unsalted butter
82232,16406,"water, or as needed (Optional)"
82233,3119,chopped fresh Italian parsley
82234,2496,ground beef
82235,3686,"onion, coarsely chopped"
82236,1525,"diced tomatoes, with juice"
82237,7842,minced garlic
82238,7428,crushed red pepper flakes
82239,16396,ground cumin
82240,6305,chili powder
82241,20318,dried mint
82242,18866,garam masala
82243,21507,"garbanzo beans (chickpeas), drained"
82244,6307,"frozen chopped spinach, thawed and drained"
82245,20269,"fettuccine, broken in half"
82246,4786,sour cream
82247,4342,Pure Wesson® Vegetable Oil
82248,5107,ground chicken
82249,4405,"andouille sausage, cut into 1/2-inch slices"
82250,18860,"chili powder, divided"
82251,20699,chopped white onion
82252,16406,chopped green bell pepper
82253,28223,finely chopped garlic
82254,16407,ground cumin
82255,6311,paprika
82256,1526,salt
82257,16317,Hunt's® Crushed Tomatoes
82258,1685,"black beans, drained, rinsed"
82259,16422,"Ro*Tel® Hot Diced Tomatoes with Habaneros, undrained"
82260,6305,Sour cream and chopped parsley
82261,16317,ketchup
82262,16421,"garlic, peeled and crushed"
82263,16410,water
82264,6522,hot sauce
82265,20709,honey
82266,4252,molasses
82267,4286,brown sugar
82268,20269,Worcestershire sauce
82269,4342,soy sauce
82270,5855,salt
82271,16234,Cajun seasoning
82272,5133,paprika
82273,6307,crushed red pepper
82274,18888,ground white pepper
82275,18681,ground black pepper
82276,16417,cornstarch
82277,16421,water
82278,16408,butter
82279,6307,lean ground beef
82280,20453,"soft, fresh breadcrumbs"
82281,6307,"egg, beaten"
82282,5869,milk
82283,1525,"onion, chopped"
82284,16169,"garlic, minced"
82285,8287,salt
82286,5588,pepper
82287,3717,Heinz® Chili Sauce
82288,3725,red currant jelly
82289,5592,fresh blueberries
82290,16405,blueberry preserves
82291,16399,"heavy cream, chilled"
82292,16417,vanilla extract
82293,16414,confectioners' sugar
82294,16396,lemon curd
82295,16402,fresh blueberries (Optional)
82296,16421,mint leaves (Optional)
82297,16386,ground beef
82298,5320,"onion, diced"
82299,6305,"garlic, minced"
82300,6420,tomato soup (such as Campbell's®)
82301,4133,"diced tomatoes, undrained"
82302,4378,"water, or more as needed"
82303,7428,white rice
82304,6307,Worcestershire sauce
82305,16405,Italian seasoning
82306,16404,salt and freshly ground black pepper to taste
82307,16407,"bell peppers, diced"
82308,3103,shredded mozzarella cheese
82309,2355,chopped fresh cilantro
82310,16238,olive oil
82311,16234,lime juice
82312,16243,ground cumin
82313,5803,dried Mexican oregano
82314,16159,salt and ground black pepper to taste
82315,2882,"boneless, skinless chicken thighs"
82316,4405,lime wedges for garnish
82317,1526,lean ground beef
82318,6305,lean ground lamb
82319,4342,"onion, grated"
82320,6309,"garlic, pressed"
82321,3752,"bread, toasted and crumbled"
82322,4133,dried savory
82323,2882,ground allspice
82324,18868,ground coriander
82325,3752,salt
82326,4343,ground black pepper
82327,16404,ground cumin
82328,16407,half-and-half
82329,1526,cornmeal
82330,16157,whole wheat flour
82331,4397,olive oil
82332,4409,all-purpose flour
82333,1944,eggs
82334,4574,white sugar
82335,20245,salt
82336,16157,baking soda
82337,1684,grated zucchini
82338,16278,mashed bananas
82339,16317,creamy salad dressing (such as Miracle Whip®)
82340,22106,white sugar
82341,4442,whole wheat flour
82342,4397,baking soda
82343,6305,salt
82344,4342,uncooked lasagna noodles
82345,20905,"baking potatoes, peeled and cut into 1-inch chunks"
82346,21076,milk
82347,16417,butter
82348,16403,"onion salt, or to taste"
82349,16404,salt and black pepper to taste
82350,16391,shredded Cheddar cheese
82351,16407,bacon
82352,16406,"onion, chopped"
82353,5324,dry cottage cheese
82354,16157,egg
82355,4397,"onion salt, or to taste"
82356,16404,all-purpose flour
82357,10169,semolina flour
82358,1624,baking powder
82359,3640,butter
82360,23274,white sugar
82361,16407,"eggs, separated"
82362,21507,orange juice
82363,5106,grated orange zest
82364,18860,vanilla extract
82365,1593,brandy (Optional)
82366,5112,"almonds, coarsely chopped"
82367,18699,"almonds, finely chopped"
82368,16421,sliced almonds
82369,1684,brandy (Optional)
82370,1527,green bell pepper
82371,1416,red bell pepper
82372,1416,olive oil
82373,2356,"sweet chile peppers (ajicitos dulces), seeded"
82374,20619,"yellow onion, quartered"
82375,16421,"scallions, trimmed"
82376,16339,"plum tomatoes, seeded"
82377,16278,"garlic, peeled and trimmed"
82378,16317,"fresh cilantro, ends trimmed"
82379,1527,culantro
82380,5107,pimento-stuffed green olives
82381,19291,leaves Caribbean wild oregano (oregano brujo)
82382,3566,capers
82383,2496,"olive oil, or more as needed"
82384,20314,water
82385,20667,chicken broth
82386,18866,lemon juice
82387,5111,"butter, melted"
82388,24905,English mustard powder
82389,4556,minced fresh ginger
82390,4529,"garlic, minced"
82391,4522,"butter, softened"
82392,21117,"garlic, minced"
82393,2750,"fresh rosemary, leaves stripped and finely chopped"
82394,5106,"fresh thyme, leaves stripped and chopped"
82395,4994,"whole turkey, neck and giblets removed"
82396,1526,"olive oil, or to taste"
82397,6057,salt and ground black pepper to taste
82398,2879,"butter, softened"
82399,2356,peanut butter
82400,2356,white sugar
82401,6305,brown sugar
82402,18752,egg
82403,5219,vanilla extract
82404,1525,all-purpose flour
82405,16386,baking soda
82406,6305,salt
82407,4342,milk chocolate chips
82408,4397,peanut butter
82409,22005,confectioners' sugar
82410,4273,shortening
82411,4252,milk
82412,4286,vanilla extract
82413,4279,"frozen whipped topping, thawed"
82414,4405,packed light brown sugar
82415,2496,all-purpose flour
82416,1636,chopped pecans
82417,5597,"butter, softened"
82418,5596,"eggs, beaten"
82419,1526,eggs
82420,16406,white sugar
82421,20269,vegetable oil
82422,6305,vanilla extract
82423,20486,baking powder
82424,4572,"all-purpose flour, or as needed"
82425,2496,"vegetable oil for frying, or as needed"
82426,3141,"honey, or more to taste"
82427,29137,"white sugar, or more to taste"
82428,16209,"rainbow nonpareil sprinkles, or to taste"
82429,16421,yellow cake mix
82430,6878,rolled oats
82431,2362,baking powder
82432,2496,eggs
82433,1684,"margarine, melted"
82434,16421,semisweet chocolate chips
82435,6307,chopped walnuts
82436,4582,lasagna noodles
82437,16234,butter
82438,16244,chopped red bell pepper
82439,16159,chopped fresh mushrooms
82440,16403,chopped onion
82441,20244,small curd cottage cheese
82442,6307,frozen chopped spinach
82443,2355,"eggs, lightly beaten"
82444,5861,"grated Parmesan cheese, divided"
82445,16217,black pepper
82446,4405,tomato sauce
82447,4786,dried marjoram
82448,4432,white sugar
82449,6345,garlic powder
82450,2180,shredded mozzarella cheese
82451,20968,"fresh peaches - peeled, pitted, and chopped"
82452,1526,"tomato, chopped"
82453,634,"lime, juiced"
82454,682,"jalapeno pepper, finely chopped, or more to taste"
82455,2496,"garlic, diced"
82456,1526,diced yellow onion
82457,3562,whole grain penne pasta
82458,5106,olive oil
82459,2496,chopped onion
82460,6494,"fresh asparagus, trimmed and cut into 2-inch pieces"
82461,22004,sliced fresh mushrooms
82462,2882,"yellow summer squash, halved lengthwise and sliced"
82463,8336,"cherry tomatoes, halved"
82464,6309,shredded carrot
82465,1636,"garlic, minced"
82466,6305,chopped fresh oregano
82467,4342,ground black pepper
82468,3709,salt
82469,25373,red pepper flakes
82470,4786,freshly grated Parmesan cheese
82471,4432,Lemon wedges
82472,10274,bone-in spiral-cut ham
82473,8336,orange marmalade
82474,1526,"McCormick® Mustard, Ground"
82475,2850,McCormick® Garlic Powder
82476,4405,"McCormick® Black Pepper, Ground"
82477,6309,"McCormick® Cloves, Ground"
82478,3709,dry vegetable soup mix
82479,9725,sour cream
82480,4342,"frozen chopped spinach, thawed and drained"
82481,16381,round pumpernickel
82482,16390,Reynolds® Slow Cooker Liner
82483,16389,"boneless, skinless chicken thighs (or mix of thighs and breasts)"
82484,16421,"salt, divided"
82485,2823,"crushed black pepper, divided"
82486,2496,"onion, diced"
82487,20881,"garlic, crushed"
82488,4397,"jalapeno, cut in half and seeded"
82489,4292,orange juice
82490,16421,"limes, juiced"
82491,16407,soy sauce
82492,16380,ground cumin
82493,4395,"cilantro, stems cut off and leaves coarsely chopped"
82494,2412,"corn tortillas, warmed"
82495,4442,all-purpose flour
82496,4397,baking powder
82497,4342,salt
82498,16157,very ripe bananas
82499,2603,white sugar
82500,16417,vanilla extract
82501,16278,ground cinnamon
82502,2496,"oil for frying, or as needed"
82503,682,confectioners' sugar
82504,1526,soy sauce
82505,5112,white sugar
82506,16157,brown sugar
82507,3358,minced garlic
82508,7428,chopped green onion
82509,18679,toasted sesame seeds
82510,4342,"rib-eye steak, sliced thin"
82511,2503,salt and pepper to taste
82512,20225,"uncooked glutinous (sticky) white rice, rinsed"
82513,8310,water
82514,20356,dried shiitake mushrooms
82515,3468,"fresh spinach, washed and chopped"
82516,16258,"cucumber, julienned"
82517,9319,"carrots, julienned"
82518,5444,sesame oil
82519,16317,fresh bean sprouts
82520,6057,"eggs, fried"
82521,4397,"nori, crumbled"
82522,16278,sesame oil
82523,7428,chili bean paste (Kochujang) 
82524,20245,vegetable oil
82525,16396,"onions, chopped"
82526,16421,salt and ground black pepper to taste
82527,5803,cubed lamb stew meat
82528,5593,ground cinnamon
82529,7428,ground cumin
82530,18744,ground coriander
82531,20447,garlic paste
82532,5188,"diced tomatoes, drained"
82533,18930,tomato paste
82534,1507,beef bouillon cubes
82535,16396,boiling water
82536,16402,frozen sliced okra
82537,7428,egg roll wrappers
82538,18744,lean ground beef
82539,20382,taco seasoning mix
82540,16276,"diced green chilies, drained"
82541,1527,shredded pepper Jack cheese
82542,25308,"oil for frying, or as needed"
82543,16424,vegetable oil
82544,20382,hot water
82545,20314,matzo sheets
82546,8317,large eggs
82547,5112,kosher salt
82548,fd43cb01b8c1c958cae78151b529dfcd,"butter, divided"
82549,20222,kosher salt to taste
82550,2496,anise flavored liqueur
82551,16421,white sugar
82552,1526,water
82553,6311,Peychaud bitters
82554,16317,ice cubes
82555,1686,rye whiskey
82556,16317,"lemon twist, for garnish"
82557,16424,"PHILADELPHIA Cream Cheese, softened"
82558,3752,"OSCAR MAYER Bacon, cooked, crumbled"
82559,20382,KRAFT Grated Parmesan Cheese
82560,20314,finely chopped onions
82561,8317,chopped fresh parsley
82562,5112,milk
82563,20890,refrigerated crescent dinner rolls 
82564,3687,cold water
82565,3886,Kikkoman Naturally Brewed Soy Sauce
82566,4397,kosher salt
82567,3452,white sugar
82568,1525,dried sage
82569,5516,dried celery seed
82570,16406,dried thyme
82571,4342,cooking spray (Optional)
82572,16380,eggs
82573,16417,heavy whipping cream
82574,1636,salt
82575,2496,ground black pepper
82576,7835,shredded Swiss cheese
82577,16261,"Black Forest ham, chopped"
82578,11444,finely chopped green onions
82579,5111,vegetable oil
82580,6305,minced garlic
82581,1684,"anchovy fillets packed in olive oil, drained"
82582,18765,"sardines packed in olive oil, drained"
82583,2496,butter
82584,1636,ziti pasta
82585,6294,"onion, chopped"
82586,16261,lean ground turkey
82587,16428,spaghetti sauce
82588,3686,"carrot, chopped"
82589,16404,"provolone cheese, sliced"
82590,16421,reduced-fat sour cream
82591,16407,"mozzarella cheese, shredded"
82592,5592,grated Parmesan cheese
82593,16403,"tilapia fillets, cut into chunks"
82594,16406,fresh lime juice
82595,4314,fresh lime juice
82596,4321,honey
82597,16261,vegetable oil
82598,6294,ground cumin
82599,4405,mayonnaise
82600,4431,chipotle chilies in adobo sauce
82601,20808,adobo sauce from chipotle peppers
82602,18741,salt
82603,16385,cayenne pepper
82604,4342,all-purpose flour
82605,445,"eggs, lightly beaten"
82606,1526,panko crumbs
82607,1525,salt and ground black pepper to taste
82608,16339,vegetable oil for frying
82609,1533,3 color coleslaw blend
82610,16317,minced fresh cilantro leaves
82611,20205,"flour tortillas, warmed"
82612,3810,raisins
82613,2377,egg
82614,6522,milk
82615,16421,bran cereal (such as Kellogg's All-Bran® Original Cereal)
82616,16408,whole wheat flour
82617,6422,baking soda
82618,23043,ground cinnamon
82619,2496,melted butter
82620,2858,"apple, cored and shredded"
82621,23217,"ripe banana, mashed"
82622,1525,honey
82623,4342,pork tenderloin
82624,16421,"Hunt's® Diced Tomatoes, undrained"
82625,5112,"onion, chopped"
82626,20335,"garlic, minced"
82627,18866,water
82628,1525,dried oregano
82629,16404,brown sugar
82630,16406,ground ancho chile powder
82631,16396,"fresh green beans, trimmed"
82632,20244,lemon juice
82633,5338,olive oil
82634,27034,minced garlic
82635,6307,salt
82636,6494,ground black pepper to taste
82637,16421,"grated Parmesan cheese, or to taste (Optional)"
82638,16406,uncooked fusilli pasta
82639,4442,Hillshire Farm® Smoked Sausage
82640,4432,blackened or Cajun seasoning
82641,16403,Alfredo sauce
82642,16402,chopped fresh parsley
82643,20244,"hot sauce, or to taste"
82644,10498,dry fettuccine pasta
82645,3640,cream cheese
82646,16133,grated Parmesan cheese
82647,23274,margarine
82648,18866,milk
82649,1525,garlic powder
82650,23383,dried basil
82651,20631,ground nutmeg
82652,7305,lager beer (such as Harp®)
82653,2496,Irish stout beer (such as Guinness®)
82654,4978,extra-large egg whites
82655,4397,white sugar
82656,20303,confectioners' sugar
82657,16429,almond flour
82658,18767,salt
82659,2496,"butter, softened"
82660,3922,confectioners' sugar
82661,5107,vanilla extract
82662,7767,spaghetti
82663,16421,sliced fresh mushrooms
82664,9759,olive oil
82665,6307,garlic
82666,3717,eggs
82667,4409,freshly grated Parmesan cheese divided
82668,5107,farfalle (bow-tie) pasta
82669,4342,extra virgin olive oil
82670,16404,"chicken tenders, patted dry"
82671,16397,salt and ground black pepper to taste
82672,20551,"fresh mushrooms, sliced"
82673,16421,"onion, halved and thinly sliced"
82674,16413,fresh minced garlic
82675,2533,chicken broth
82676,6307,Dijon mustard
82677,4397,heavy cream
82678,4279,roughly chopped fresh spinach
82679,4442,"coarsely grated Parmesan cheese, or to taste"
82680,4432,"chopped flat-leaf (Italian) parsley, or to taste (Optional)"
82681,4572,"cream cheese, softened"
82682,3717,basil pesto
82683,20482,all-purpose flour
82684,20607,salt
82685,6307,water
82686,4397,white sugar
82687,4342,vegetable oil
82688,4786,real maple syrup
82689,4343,dried minced garlic
82690,2496,ground ginger
82691,7842,ground black pepper
82692,1526,crushed red pepper flakes
82693,1636,"white sugar, divided"
82694,5106,ground cinnamon
82695,22005,apple cider
82696,6307,"all-purpose flour, divided"
82697,4397,baking powder
82698,4292,ground cinnamon
82699,4342,salt
82700,16429,"butter, melted"
82701,18681,"eggs, lightly beaten"
82702,16403,"egg yolk, lightly beaten"
82703,18844,vegetable oil for frying
82704,16380,cream of chicken soup
82705,3474,"cooked chicken breasts, cut into bite-sized pieces"
82706,7428,"milk, or more as needed"
82707,4258,cooked rice
82708,6307,chow mein noodles
82709,16396,"pineapple tidbits, drained"
82710,16421,shredded Cheddar cheese
82711,20475,"celery, chopped"
82712,2882,"green bell peppers, chopped"
82713,6307,"green onions, chopped"
82714,4147,flaked coconut
82715,4574,slivered almonds
82716,16386,"soy sauce, or to taste"
82717,20551,vanilla ice cream
82718,16404,whole milk
82719,16377,powdered chocolate drink mix
82720,2330,powdered egg whites
82721,20316,nonstick aluminum foil
82722,4279,"boneless, skinless chicken breasts"
82723,6522,"mozzarella cheese, cut into 4 slices"
82724,5467,"prepared pesto, divided"
82725,5489,eggs
82726,18740,shredded Parmesan cheese
82727,4457,ice cubes
82728,1526,chocolate vodka
82729,6305,cherry vodka
82730,16317,grenadine syrup
82731,1684,creme de cacao
82732,16386,half-and-half
82733,2359,chocolate syrup
82734,16421,maraschino cherry
82735,5159,chocolate kiss candy
82736,1525,sliced fresh strawberries
82737,1684,freshly squeezed lemon juice
82738,16157,acai powder
82739,16386,"stevia sweetener (such as Truvia®), or more to taste"
82740,12257,"water, divided"
82741,4254,ice as needed
82742,16133,vegetable oil
82743,16157,"very ripe plantains (about 3/4 pound each), peeled and cut on the diagonal into 1/2-inch slices"
82744,1684,salt to taste
82745,16278,"lime, cut in wedges (Optional)"
82746,20324,linguine pasta
82747,16157,"olive oil, divided"
82748,4342,grape tomatoes
82749,4397,dry white wine
82750,10498,sliced pitted Kalamata olives
82751,16393,crushed red pepper flakes (Optional)
82752,16421,salt and freshly ground black pepper to taste
82753,16406,"bay scallops, rinsed and patted dry"
82754,5465,"garlic, minced"
82755,16380,chopped fresh flat-leaf parsley
82756,16157,hot water
82757,4207,brown sugar
82758,16157,freshly squeezed lemon juice
82759,4397,"bourbon whiskey ,triple sec"
82760,18739,"ice, divided, or as needed"
82761,4175,club soda
82762,6307,lemon slice
82763,4342,"green onions, chopped"
82764,16423,peanut oil
82765,16429,vinegar
82766,16421,ground allspice
82767,16406,habanero peppers
82768,6305,"fresh ginger, peeled"
82769,4343,"garlic, peeled"
82770,4405,"limes, juiced"
82771,4292,dark brown sugar
82772,20194,chopped fresh thyme
82773,4378,soy sauce
82774,4432,ketchup
82775,5267,whole black peppercorns
82776,16421,ground cinnamon
82777,16317,"olive oil, or as needed"
82778,1684,salt and ground black pepper to taste
82779,16421,"delicata squash, halved lengthwise and seeded"
82780,16157,miniature marshmallows
82781,2496,butter
82782,9725,chow mein noodles
82783,4397,"corn, drained"
82784,4457,all-purpose flour
82785,11039,egg
82786,5044,sour cream
82787,1526,mayonnaise
82788,16386,"red onion, minced"
82789,16401,cotija cheese
82790,22082,chopped fresh cilantro
82791,1684,lime juice
82792,1525,chili powder
82793,16157,salt
82794,3810,granulated garlic
82795,6307,sour cream
82796,2960,lime juice
82797,4279,white sugar
82798,4292,"water, divided"
82799,4397,freshly squeezed lemon juice
82800,4342,"fresh peaches, peeled and pitted"
82801,1651,sliced peaches for garnish
82802,16317,ice as needed
82803,4520,nonstick cooking spray
82804,12057,lemon pie filling
82805,1684,lemon cake mix
82806,2356,"cream cheese, cubed"
82807,16386,"salted butter, cut into small pieces"
82808,2359,"frozen whipped topping (such as Cool Whip®), thawed"
82809,16401,ice cubes
82810,16397,milk
82811,16339,white sugar
